Date,Time,Consumption,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy
2020-12-25,16:30,55113,174,9,2516,47780,5394,454,6813,-2351,873
2020-12-25,16:45,55302,174,10,2511,47712,5210,314,6764,-1148,877
2020-12-25,17:00,56157,174,10,2510,47873,5232,216,6978,-784,873
2020-12-25,17:15,57520,174,10,2523,47861,5169,180,7310,-94,870
2020-12-25,17:30,58783,178,12,2520,47978,5289,165,7566,-94,875
2020-12-25,17:45,59604,178,10,2521,47933,5185,0,8957,-60,879
2020-12-25,18:00,60192,178,9,2520,47999,5123,0,9261,-61,874
2020-12-25,18:15,60733,176,10,2528,47874,5113,0,9097,-9,875
2020-12-25,18:30,61444,177,10,2526,48088,5129,0,9572,-8,877
2020-12-25,18:45,61917,177,10,2529,48095,5064,0,9965,-8,877
2020-12-25,19:00,62347,178,11,2530,48149,5045,0,10230,-8,877
2020-12-25,19:15,62675,177,10,2538,48338,4921,0,9887,-8,875
2020-12-25,19:30,62849,176,10,2535,48406,4762,0,9872,-9,876
2020-12-25,19:45,62686,178,10,2539,48359,4699,0,9742,-9,879
2020-12-25,20:00,62716,176,10,2536,48271,4642,0,9803,-8,873
2020-12-25,20:15,62862,176,10,2508,48316,4590,0,9350,-9,869
2020-12-25,20:30,62318,178,10,2517,48339,4569,0,9180,-9,867
2020-12-25,20:45,61957,177,10,2515,48320,4500,0,8974,-8,866
2020-12-25,21:00,61474,177,9,2510,48353,4270,0,8977,-8,863
2020-12-25,21:15,61303,178,10,2518,48509,4148,0,9435,-9,862
2020-12-25,21:30,60871,176,10,2513,48400,4154,0,9118,-8,868
2020-12-25,21:45,60347,177,10,2513,48394,4043,0,8865,-8,865
2020-12-25,22:00,60147,175,10,2516,48239,3910,0,8671,-9,866
2020-12-25,22:15,60403,176,10,2512,48221,3843,0,7910,-8,866
2020-12-25,22:30,61346,177,10,2513,48299,3799,0,7903,-9,867
2020-12-25,22:45,63011,176,10,2512,48368,3581,0,8630,-9,869
2020-12-25,23:00,62590,177,11,2517,48325,3510,0,8352,-8,863
2020-12-25,23:15,62407,175,9,2515,48173,3493,0,8192,-9,868
2020-12-25,23:30,62060,175,9,2517,47967,3497,0,7816,-9,868
2020-12-25,23:45,62446,175,10,2519,48030,3423,0,8004,-9,864
2020-12-26,00:00,61698,176,10,2523,48064,3484,0,7828,-8,865
2020-12-26,00:15,61527,175,11,2520,48092,3444,0,8160,-9,864
2020-12-26,00:30,60126,176,10,2525,48219,3372,0,7563,-379,866
2020-12-26,00:45,58787,176,9,2522,47758,3390,0,6759,-749,868
2020-12-26,01:00,58409,176,10,2524,47886,3454,0,6538,-908,870
2020-12-26,01:15,58707,175,11,2523,47638,3416,0,6559,-914,867
2020-12-26,01:30,58415,176,11,2528,47277,3379,0,6322,-926,872
2020-12-26,01:45,58503,176,10,2524,47100,3242,0,6313,-924,872
2020-12-26,02:00,58270,177,10,2521,46879,3166,0,6170,-925,874
2020-12-26,02:15,58554,176,10,2526,46493,3093,0,5638,-959,876
2020-12-26,02:30,57563,176,10,2523,46055,2988,0,5581,-958,882
2020-12-26,02:45,56847,176,10,2525,45987,2969,0,5545,-2092,884
2020-12-26,03:00,56182,177,11,2526,46026,2952,0,5579,-2084,891
2020-12-26,03:15,55884,177,10,2531,46105,2946,0,5426,-2104,891
2020-12-26,03:30,55286,177,9,2523,45957,2910,0,5332,-2149,886
2020-12-26,03:45,54998,176,10,2545,45984,2859,0,5089,-2402,894
2020-12-26,04:00,54684,176,11,2543,45964,2765,0,5084,-2730,894
2020-12-26,04:15,54719,175,10,2547,46122,2687,0,5040,-2905,887
2020-12-26,04:30,54484,177,10,2546,46257,2696,0,5080,-2913,898
2020-12-26,04:45,54459,175,10,2548,46112,2647,0,5040,-2913,895
2020-12-26,05:00,54766,176,10,2546,46260,2687,0,5031,-2915,896
2020-12-26,05:15,55383,175,10,2552,46873,2692,0,5004,-2192,893
2020-12-26,05:30,55586,176,11,2548,46678,2749,0,5048,-2193,896
2020-12-26,05:45,55987,176,10,2546,46778,2828,0,5043,-2117,894
2020-12-26,06:00,56055,177,9,2554,46896,2830,0,5091,-2118,890
2020-12-26,06:15,57172,176,10,2549,47030,2887,0,5277,-2107,886
2020-12-26,06:30,57335,176,11,2549,47193,2893,0,5274,-1944,891
2020-12-26,06:45,57698,177,11,2551,47508,2977,0,5336,-1888,891
2020-12-26,07:00,58076,177,10,2553,47924,3059,0,5387,-1888,891
2020-12-26,07:15,58690,175,10,2557,48024,3136,0,5432,-1571,891
2020-12-26,07:30,59253,177,10,2548,48326,3231,0,5522,-1570,893
2020-12-26,07:45,59614,177,10,2551,48418,3247,0,6068,-1076,886
2020-12-26,08:00,60573,176,9,2547,47935,3308,151,5930,-698,889
2020-12-26,08:15,60714,177,9,2552,47896,3387,175,5816,-522,889
2020-12-26,08:30,61184,177,10,2554,48155,3422,185,6033,-521,887
2020-12-26,08:45,61562,178,10,2555,48155,3538,230,6179,-521,886
2020-12-26,09:00,62056,176,10,2554,47914,3622,315,6272,-199,886
2020-12-26,09:15,62799,176,10,2545,48092,3673,526,6442,-198,892
2020-12-26,09:30,63137,178,11,2548,48190,3723,816,6582,-198,890
2020-12-26,09:45,63680,177,10,2545,48183,3790,1133,6627,-203,890
2020-12-26,10:00,63996,177,10,2544,48119,3921,1445,6747,-203,889
2020-12-26,10:15,64319,177,10,2539,48480,3947,1740,7253,-208,891
2020-12-26,10:30,64501,178,11,2540,48434,3962,2035,7203,-208,889
2020-12-26,10:45,64430,176,10,2541,48283,4008,2365,7048,-409,890
2020-12-26,11:00,64592,178,10,2544,48261,4080,2662,7009,-412,883
2020-12-26,11:15,64919,178,10,2534,48398,4088,2835,6701,-615,883
2020-12-26,11:30,64732,178,10,2535,48288,4125,2949,6632,-781,888
2020-12-26,11:45,64792,177,9,2534,48437,4256,3064,6580,-783,879
2020-12-26,12:00,65481,178,10,2535,48545,4338,3088,6555,-778,879
2020-12-26,12:15,66037,177,11,2528,48449,4473,3189,6328,-780,882
2020-12-26,12:30,66347,177,10,2523,48458,4556,3236,6269,-778,883
2020-12-26,12:45,67095,176,11,2524,48575,4666,3317,6432,-781,888
2020-12-26,13:00,66187,178,11,2526,48402,4798,3320,6721,-781,887
2020-12-26,13:15,65225,177,9,2514,48477,5029,3184,6640,-785,885
2020-12-26,13:30,64126,176,10,2513,48094,5150,3091,6288,-1009,887
2020-12-26,13:45,63543,177,10,2513,47929,5359,2862,6008,-1009,882
2020-12-26,14:00,62955,178,10,2518,47967,5578,2663,6030,-1183,883
2020-12-26,14:15,62474,178,10,2512,48484,5715,2435,6069,-1355,882
2020-12-26,14:30,61709,177,11,2507,48165,5978,2173,5938,-1347,887
2020-12-26,14:45,60925,178,11,2511,48209,6075,1944,5797,-1346,887
2020-12-26,15:00,60715,177,10,2508,48085,6221,1756,5740,-1348,887
2020-12-26,15:15,60701,178,10,2506,48192,6369,1589,5918,-1078,889
2020-12-26,15:30,60094,177,10,2506,48033,6542,1296,5893,-1070,892
2020-12-26,15:45,59861,178,10,2507,48235,6690,1083,5433,-1116,893
2020-12-26,16:00,59917,177,10,2510,48018,6906,869,5425,-1137,891
2020-12-26,16:15,60008,178,10,2509,48005,7057,664,5546,-930,886
2020-12-26,16:30,60095,178,10,2507,48114,7167,467,5611,-936,888
2020-12-26,16:45,60623,178,10,2514,48363,7200,319,5782,-608,891
2020-12-26,17:00,61318,177,11,2505,48135,7349,202,5907,-297,888
2020-12-26,17:15,62572,178,10,2512,48296,7551,174,6262,-247,890
2020-12-26,17:30,63761,178,11,2513,48413,7769,162,6691,-250,890
2020-12-26,17:45,64837,178,10,2516,48521,8019,0,7465,-251,887
2020-12-26,18:00,65573,178,9,2513,48558,8327,0,7791,-253,889
2020-12-26,18:15,65996,177,10,2521,48595,8606,0,7958,-253,884
2020-12-26,18:30,66855,177,10,2514,48764,8793,0,8287,-96,891
2020-12-26,18:45,67276,176,9,2519,48743,8997,0,8530,-97,892
2020-12-26,19:00,67685,177,11,2515,48719,9168,0,8676,-96,893
2020-12-26,19:15,67712,177,11,2524,48625,9453,0,8490,-43,893
2020-12-26,19:30,67871,175,11,2522,48508,9713,0,8249,-43,895
2020-12-26,19:45,67304,177,11,2528,48443,9839,0,7698,-44,891
2020-12-26,20:00,66900,178,10,2528,48577,9998,0,7670,-44,889
2020-12-26,20:15,66399,177,10,2534,48772,10027,0,7035,-44,882
2020-12-26,20:30,65666,177,10,2532,48631,10172,0,6856,-55,887
2020-12-26,20:45,64981,177,10,2531,48309,10332,0,6358,-455,887
2020-12-26,21:00,64411,177,9,2531,48105,10398,0,6357,-454,886
2020-12-26,21:15,64172,178,10,2532,47934,10493,0,6216,-1260,887
2020-12-26,21:30,63062,178,10,2534,47352,10581,0,6296,-1251,886
2020-12-26,21:45,62599,177,11,2526,47185,10778,0,6228,-1903,889
2020-12-26,22:00,62331,177,10,2527,46643,10842,0,6215,-1901,891
2020-12-26,22:15,62921,178,9,2528,46777,10716,0,6310,-1894,893
2020-12-26,22:30,63707,177,10,2531,46108,10740,0,7578,-1490,891
2020-12-26,22:45,65404,176,10,2536,45984,10774,0,8295,-202,888
2020-12-26,23:00,65013,176,11,2532,45767,11014,0,7900,-199,895
2020-12-26,23:15,64985,176,10,2534,45608,11264,0,6921,-258,894
2020-12-26,23:30,64504,177,10,2532,45323,11428,0,6751,-253,897
2020-12-26,23:45,64818,177,10,2530,45287,11561,0,6618,-252,891
2020-12-27,00:00,63757,176,11,2536,45200,11672,0,5558,-412,889
2020-12-27,00:15,63619,178,11,2538,45383,11782,0,5180,-1810,892
2020-12-27,00:30,62168,176,11,2531,43846,11937,0,5129,-1825,891
2020-12-27,00:45,60670,178,10,2536,42782,12092,0,5126,-1906,891
2020-12-27,01:00,60266,175,10,2533,41561,12240,0,5093,-1913,889
2020-12-27,01:15,60833,177,10,2538,41574,12429,0,5123,-2552,889
2020-12-27,01:30,60209,176,10,2532,41348,12420,0,5043,-2556,892
2020-12-27,01:45,60355,176,11,2538,41256,12547,0,5017,-2551,893
2020-12-27,02:00,59982,178,10,2537,41422,12667,0,4976,-2550,893
2020-12-27,02:15,60383,177,10,2538,41418,12658,0,4593,-2547,888
2020-12-27,02:30,59249,174,11,2537,40868,12690,0,4618,-2707,889
2020-12-27,02:45,58666,176,10,2539,40546,12421,0,4466,-2709,890
2020-12-27,03:00,58465,173,10,2540,40320,11868,0,4419,-2294,893
2020-12-27,03:15,57979,173,10,2538,39546,11684,0,4519,-1022,893
2020-12-27,03:30,57164,176,10,2537,39121,11590,0,4570,-1032,890
2020-12-27,03:45,56623,177,10,2540,39285,11575,0,4250,-1671,888
2020-12-27,04:00,56140,177,10,2535,39109,11535,0,4205,-1660,891
2020-12-27,04:15,56273,177,11,2537,39192,11608,0,4317,-2617,892
2020-12-27,04:30,55964,178,10,2544,39152,11629,0,4344,-2618,889
2020-12-27,04:45,55768,176,11,2536,38950,11682,0,4441,-2620,895
2020-12-27,05:00,55658,176,11,2543,38874,11660,0,4416,-2642,891
2020-12-27,05:15,56232,177,10,2543,39191,11764,0,4444,-2650,892
2020-12-27,05:30,56229,177,11,2544,39157,11749,0,4427,-2729,889
2020-12-27,05:45,56431,176,11,2539,39256,11739,0,4515,-2715,890
2020-12-27,06:00,56452,176,10,2540,38975,11740,0,4600,-2717,887
2020-12-27,06:15,57010,178,10,2547,39453,11677,0,4755,-2482,889
2020-12-27,06:30,57064,178,11,2545,39601,11670,0,5153,-2483,888
2020-12-27,06:45,57500,178,10,2543,40345,11670,0,5311,-3117,888
2020-12-27,07:00,57798,178,10,2545,40952,11639,0,5430,-3133,886
2020-12-27,07:15,57363,177,11,2546,41257,12482,0,5224,-3127,890
2020-12-27,07:30,57887,177,10,2546,41612,12722,0,5124,-3123,888
2020-12-27,07:45,58336,178,10,2547,42467,12805,0,5113,-3068,889
2020-12-27,08:00,58806,176,12,2542,42875,12782,154,5070,-3083,892
2020-12-27,08:15,59177,178,9,2544,43449,12736,167,5261,-2606,887
2020-12-27,08:30,59501,178,9,2527,43939,12755,183,5304,-2595,891
2020-12-27,08:45,59892,177,9,2533,44163,12761,211,5352,-2587,889
2020-12-27,09:00,60385,178,10,2526,44214,12809,233,5575,-2590,883
2020-12-27,09:15,60756,178,9,2528,44232,12854,305,6159,-2423,865
2020-12-27,09:30,61507,178,9,2527,44599,12764,395,6246,-2416,865
2020-12-27,09:45,62137,177,10,2527,45344,12717,482,6305,-2413,865
2020-12-27,10:00,62997,178,10,2527,45634,12638,602,6122,-2415,867
2020-12-27,10:15,63511,178,10,2525,45295,12614,712,5900,-2502,877
2020-12-27,10:30,64004,177,9,2524,45182,12676,806,5871,-2503,879
2020-12-27,10:45,64297,177,10,2517,45348,12567,795,6014,-2508,889
2020-12-27,11:00,64733,178,10,2526,45500,12492,917,6047,-2498,886
2020-12-27,11:15,65267,178,9,2520,45247,12331,998,5914,-2506,889
2020-12-27,11:30,65702,178,11,2525,45473,12300,1094,5933,-2498,885
2020-12-27,11:45,66062,178,9,2522,45496,12173,1154,5919,-1777,880
2020-12-27,12:00,67162,178,10,2521,45498,12205,1172,5904,-1774,882
2020-12-27,12:15,67945,178,9,2513,45590,12172,1222,5781,-1773,872
2020-12-27,12:30,68340,177,9,2507,45292,12052,1280,6267,-1371,880
2020-12-27,12:45,69081,178,10,2506,45763,11871,1129,6336,-1369,877
2020-12-27,13:00,68084,178,11,2512,46021,11681,1235,6161,-1373,880
2020-12-27,13:15,67372,177,11,2506,46652,11563,1250,6151,-2080,878
2020-12-27,13:30,66261,178,11,2510,46415,11346,1269,6315,-2163,880
2020-12-27,13:45,65374,178,9,2507,46484,11050,1144,6148,-2340,882
2020-12-27,14:00,64740,178,9,2542,46781,10783,1079,6229,-2374,883
2020-12-27,14:15,64173,177,11,2542,47160,10424,998,7010,-2026,878
2020-12-27,14:30,63378,177,9,2543,47101,10192,899,7169,-2027,875
2020-12-27,14:45,62595,177,9,2535,46553,10015,777,6692,-1804,879
2020-12-27,15:00,62460,178,9,2535,46578,9888,751,6406,-1830,877
2020-12-27,15:15,62133,178,9,2542,46477,9647,674,6225,-2362,883
2020-12-27,15:30,61701,178,9,2539,46474,9414,596,6105,-2354,882
2020-12-27,15:45,61374,178,9,2534,46238,9377,441,6080,-2357,880
2020-12-27,16:00,61238,178,8,2538,46104,9233,375,6146,-2363,880
2020-12-27,16:15,61050,178,8,2537,45997,9160,322,6416,-1656,883
2020-12-27,16:30,60873,177,8,2538,45960,9179,264,6392,-1013,883
2020-12-27,16:45,60994,177,8,2537,46208,9153,212,6377,-765,878
2020-12-27,17:00,61774,177,9,2530,46285,9170,175,6474,-766,878
2020-12-27,17:15,62736,178,10,2532,46278,9044,170,7391,-766,880
2020-12-27,17:30,63579,178,9,2534,46343,8933,165,7439,-478,876
2020-12-27,17:45,64282,178,10,2534,46416,8752,0,8460,-486,880
2020-12-27,18:00,65054,176,10,2532,46324,8589,0,8598,-497,871
2020-12-27,18:15,65388,177,9,2537,46442,8495,0,8326,-494,877
2020-12-27,18:30,65997,178,9,2501,46882,8396,0,8520,-496,877
2020-12-27,18:45,66559,178,9,2496,46864,8335,0,8983,-497,872
2020-12-27,19:00,67125,178,9,2497,46875,8216,0,9433,-495,864
2020-12-27,19:15,67048,176,9,2499,46591,7994,0,9172,-497,873
2020-12-27,19:30,67206,178,9,2499,46438,7892,0,9075,-94,880
2020-12-27,19:45,66576,177,9,2503,46326,7793,0,9183,-96,878
2020-12-27,20:00,66395,178,9,2504,46332,7753,0,9836,-44,876
2020-12-27,20:15,65701,178,9,2494,46278,7601,0,9669,-44,875
2020-12-27,20:30,64891,177,9,2491,46186,7572,0,9134,-43,878
2020-12-27,20:45,64383,178,9,2489,46176,7558,0,8382,-43,872
2020-12-27,21:00,63838,178,9,2490,46224,7603,0,8302,-43,875
2020-12-27,21:15,63467,177,9,2491,46286,7418,0,7522,-198,878
2020-12-27,21:30,62326,176,10,2495,45971,7271,0,7191,-362,878
2020-12-27,21:45,61690,176,9,2493,45772,7390,0,6583,-361,880
2020-12-27,22:00,61435,178,9,2494,45671,7502,0,6402,-358,881
2020-12-27,22:15,61533,176,10,2493,45664,7349,0,6218,-533,880
2020-12-27,22:30,62452,177,9,2489,45496,7221,0,7466,-535,883
2020-12-27,22:45,63959,176,10,2490,45694,7014,0,8612,-534,881
2020-12-27,23:00,63562,178,11,2494,45786,7035,0,8588,-533,884
2020-12-27,23:15,63581,178,10,2485,45865,6839,0,7873,-534,874
2020-12-27,23:30,63024,177,10,2493,45556,6863,0,7566,-531,875
2020-12-27,23:45,63375,177,11,2490,45594,6823,0,7810,-536,879
2020-12-28,00:00,62608,176,11,2495,45414,6820,0,7538,-375,877
2020-12-28,00:15,62173,176,9,2495,45865,6744,0,7329,-388,880
2020-12-28,00:30,60773,177,9,2499,45672,6705,0,6074,-396,883
2020-12-28,00:45,59462,177,10,2498,45139,6748,0,5476,-397,884
2020-12-28,01:00,58930,178,9,2500,45108,6647,0,5355,-755,880
2020-12-28,01:15,59102,178,9,2500,45501,6642,0,5295,-1044,881
2020-12-28,01:30,58636,177,9,2501,45613,6728,0,5099,-1704,881
2020-12-28,01:45,58533,176,10,2499,45874,6753,0,4958,-2057,881
2020-12-28,02:00,58254,177,9,2499,45655,6632,0,4844,-2053,883
2020-12-28,02:15,58701,177,9,2537,45682,6602,0,4809,-2141,881
2020-12-28,02:30,57620,177,9,2531,45403,6430,0,4767,-2777,880
2020-12-28,02:45,56786,176,10,2534,44746,6466,0,4648,-2861,880
2020-12-28,03:00,55981,177,9,2543,44629,6314,0,4683,-3019,867
2020-12-28,03:15,55829,177,11,2537,45110,6359,0,4731,-3097,875
2020-12-28,03:30,55126,177,9,2540,44780,6358,0,4743,-3102,880
2020-12-28,03:45,54783,177,10,2533,44623,6492,0,4792,-3333,885
2020-12-28,04:00,54442,178,11,2539,44558,6391,0,4804,-3319,884
2020-12-28,04:15,54432,177,10,2530,44734,6377,0,5016,-3319,881
2020-12-28,04:30,54141,176,10,2528,44672,6343,0,5034,-3319,879
2020-12-28,04:45,54166,177,9,2596,45238,6210,0,5219,-3299,877
2020-12-28,05:00,54513,177,9,2656,45186,6204,0,5127,-3297,866
2020-12-28,05:15,55546,177,9,2706,45426,6165,0,5260,-3194,865
2020-12-28,05:30,55753,177,9,2806,45711,6076,0,5248,-3193,865
2020-12-28,05:45,56247,178,11,2861,46300,5837,0,5299,-3195,861
2020-12-28,06:00,56847,176,10,2868,46179,5764,0,5283,-2755,865
2020-12-28,06:15,58213,177,10,2892,46304,5881,0,5359,-2596,866
2020-12-28,06:30,58492,177,9,2897,46619,5924,0,5430,-2586,869
2020-12-28,06:45,59233,176,9,2898,47024,5836,0,5590,-2120,869
2020-12-28,07:00,59883,177,9,2895,46884,5875,0,6131,-2129,870
2020-12-28,07:15,60885,177,9,2937,46933,6100,0,6517,-1415,870
2020-12-28,07:30,61422,177,9,3001,47199,6132,0,6578,-1419,866
2020-12-28,07:45,62202,177,9,3048,47347,6150,0,6837,-1419,868
2020-12-28,08:00,63350,177,9,3058,47464,6208,167,7554,-1418,869
2020-12-28,08:15,63644,177,9,3163,47594,6337,173,8444,-1011,871
2020-12-28,08:30,64209,178,10,3207,47563,6258,186,8131,-160,871
2020-12-28,08:45,64489,177,10,3254,47494,6368,205,8196,-166,875
2020-12-28,09:00,64600,177,9,3467,47655,6471,220,8706,-6,874
2020-12-28,09:15,65227,178,9,3539,47587,6477,290,9307,-7,870
2020-12-28,09:30,66229,176,9,3656,47510,6773,408,9389,-6,868
2020-12-28,09:45,66217,177,9,3813,47678,6823,541,9696,-6,866
2020-12-28,10:00,66653,177,9,3932,47734,6983,685,9829,-6,863
2020-12-28,10:15,67158,176,9,3964,47747,7040,858,10071,-6,862
2020-12-28,10:30,67468,177,9,3976,47856,7259,1114,9920,-6,864
2020-12-28,10:45,67406,176,9,4027,47898,7480,1292,9665,-6,864
2020-12-28,11:00,67626,176,9,4056,47863,7789,1483,9507,-6,862
2020-12-28,11:15,67986,176,10,4182,47959,8025,1603,9256,-6,870
2020-12-28,11:30,68163,175,9,4239,47931,8120,1635,9306,-6,870
2020-12-28,11:45,68662,176,9,4292,47974,8301,1745,9552,-6,864
2020-12-28,12:00,69624,177,9,4320,48001,8371,1907,9676,-6,864
2020-12-28,12:15,70162,177,9,4334,47988,8489,2118,10312,-6,863
2020-12-28,12:30,70566,177,9,4330,47998,8439,2102,10578,-6,867
2020-12-28,12:45,71399,177,10,4316,48035,8490,2038,11246,-6,864
2020-12-28,13:00,70586,177,9,4215,47841,8500,2086,11599,-6,851
2020-12-28,13:15,69960,177,9,3887,47975,8408,2009,12982,-6,852
2020-12-28,13:30,69021,177,9,3801,47928,8310,2089,12067,-6,853
2020-12-28,13:45,68348,177,8,3817,47980,8231,1866,11617,-6,855
2020-12-28,14:00,67864,177,7,3984,47901,8221,1735,11725,-6,853
2020-12-28,14:15,67824,178,7,4315,47935,8205,1685,12714,-6,858
2020-12-28,14:30,67117,177,8,4319,47874,8158,1523,12374,-15,864
2020-12-28,14:45,66320,178,7,4334,47959,8218,1258,11968,-15,874
2020-12-28,15:00,65851,177,7,4325,47925,8403,1196,11707,-14,870
2020-12-28,15:15,65901,178,8,4349,47924,8525,1160,11697,-15,873
2020-12-28,15:30,65883,178,7,4853,47830,8537,920,11166,-14,874
2020-12-28,15:45,65891,178,8,4941,47814,8577,748,11390,-15,874
2020-12-28,16:00,65948,176,8,4992,47832,8651,625,11620,-14,873
2020-12-28,16:15,65920,176,8,5016,47793,8716,462,11750,-14,870
2020-12-28,16:30,66176,176,8,5090,47951,8746,342,11758,-14,868
2020-12-28,16:45,66479,177,9,5191,47997,8726,256,12853,-15,868
2020-12-28,17:00,67090,176,9,5257,48063,8743,194,13068,-14,870
2020-12-28,17:15,68147,176,9,5363,47940,8685,179,12678,-15,873
2020-12-28,17:30,69201,176,9,5447,48053,8821,172,13324,-15,872
2020-12-28,17:45,69721,177,9,5490,48056,8755,0,14161,-14,872
2020-12-28,18:00,70341,177,10,5504,47955,8877,0,13843,-23,871
2020-12-28,18:15,70536,177,10,5588,47812,8897,0,12560,-39,871
2020-12-28,18:30,71115,177,10,5613,47794,8860,0,12564,-59,874
2020-12-28,18:45,71772,177,10,5638,47977,8807,0,13239,-66,872
2020-12-28,19:00,72226,177,9,5644,48020,8763,0,13511,-66,875
2020-12-28,19:15,72023,177,10,5683,47985,8715,0,13556,-67,876
2020-12-28,19:30,71363,175,9,5682,47693,8525,0,13300,-66,874
2020-12-28,19:45,70609,176,8,5685,47618,8468,0,12877,-66,874
2020-12-28,20:00,69934,177,9,5683,47742,8278,0,12823,-65,877
2020-12-28,20:15,68978,176,9,5682,47982,8092,0,12676,-65,874
2020-12-28,20:30,67820,176,9,5480,47852,8117,0,11405,-58,877
2020-12-28,20:45,66770,177,10,5448,47876,7912,0,10230,-14,870
2020-12-28,21:00,65942,177,9,5404,47826,7823,0,10307,-15,874
2020-12-28,21:15,65421,177,10,5437,47969,7693,0,10442,-14,872
2020-12-28,21:30,64303,177,9,5308,47855,7612,0,10050,-9,871
2020-12-28,21:45,63561,177,10,4901,47794,7443,0,9531,-9,876
2020-12-28,22:00,63259,177,10,4748,47839,7336,0,8730,-8,874
2020-12-28,22:15,63276,176,11,4321,47807,7129,0,8375,-8,871
2020-12-28,22:30,63899,177,10,4252,47939,6962,0,8725,-9,870
2020-12-28,22:45,65759,175,10,4051,48055,6866,0,9502,-8,874
2020-12-28,23:00,65286,177,10,4043,47977,6758,0,9286,-9,875
2020-12-28,23:15,64950,175,12,4057,48288,6626,0,8378,-9,877
2020-12-28,23:30,64623,178,15,4014,48280,6528,0,8144,-9,876
2020-12-28,23:45,65073,179,19,4062,48198,6471,0,8122,-8,871
2020-12-29,00:00,64044,181,21,4069,48210,6299,0,7980,-8,875
2020-12-29,00:15,63718,183,23,4066,48590,6280,0,7863,-18,875
2020-12-29,00:30,62390,177,10,4068,48523,6337,0,7089,-18,876
2020-12-29,00:45,60863,178,10,3816,48503,6342,0,6689,-696,875
2020-12-29,01:00,60536,178,10,3775,48681,6112,0,6627,-693,872
2020-12-29,01:15,60838,178,10,3852,49075,6078,0,6503,-937,876
2020-12-29,01:30,60207,177,10,3816,48164,5972,0,6195,-937,874
2020-12-29,01:45,60358,176,10,3791,48312,6034,0,5856,-943,876
2020-12-29,02:00,59893,179,10,3712,48600,6078,0,5791,-953,876
2020-12-29,02:15,60238,178,10,3852,49211,6042,0,5680,-1447,877
2020-12-29,02:30,59187,178,10,3797,48640,6035,0,5533,-1605,875
2020-12-29,02:45,58464,177,10,3851,48061,5922,0,5471,-2247,874
2020-12-29,03:00,57503,178,10,3803,48043,5965,0,5601,-2245,878
2020-12-29,03:15,57348,178,10,3760,48208,5930,0,5925,-2252,882
2020-12-29,03:30,56704,177,10,3712,47488,5822,0,5881,-2257,879
2020-12-29,03:45,56083,178,11,3694,48005,5593,0,5757,-2622,875
2020-12-29,04:00,55737,179,10,3592,48013,5468,0,5531,-2683,879
2020-12-29,04:15,55752,178,10,3659,48153,5402,0,5660,-2670,877
2020-12-29,04:30,55660,177,10,3635,48122,5455,0,5621,-2670,877
2020-12-29,04:45,55559,178,10,3664,48159,5288,0,5694,-2661,879
2020-12-29,05:00,56024,177,11,3641,48707,5109,0,5611,-2338,878
2020-12-29,05:15,56889,178,10,3748,49156,5056,0,5699,-2426,878
2020-12-29,05:30,57165,178,10,3854,49206,4979,0,5779,-2421,875
2020-12-29,05:45,57477,178,10,4083,49426,4840,0,5759,-2131,871
2020-12-29,06:00,58156,177,10,4068,49167,4787,0,5808,-1603,872
2020-12-29,06:15,59798,177,10,4143,49223,4837,0,6014,-1278,869
2020-12-29,06:30,60226,178,9,4141,49123,4727,0,6110,-214,873
2020-12-29,06:45,61056,176,10,4274,49320,4601,0,6304,-207,866
2020-12-29,07:00,61692,178,10,4298,49222,4496,0,6774,-214,871
2020-12-29,07:15,62532,177,10,4231,48853,4491,0,6761,-57,872
2020-12-29,07:30,63306,179,10,4434,49136,4494,0,7156,-57,875
2020-12-29,07:45,63967,176,9,4555,49165,4330,0,8111,-59,872
2020-12-29,08:00,65390,176,9,4879,49199,4221,158,8793,-60,873
2020-12-29,08:15,65405,178,11,4851,49393,4066,174,8893,-51,873
2020-12-29,08:30,66035,178,10,4892,49415,4092,186,9116,-51,875
2020-12-29,08:45,66360,177,10,5135,49402,3990,210,9315,-51,874
2020-12-29,09:00,66713,178,10,5396,49488,3929,243,9088,0,879
2020-12-29,09:15,67310,178,10,5565,49572,3995,342,8593,0,874
2020-12-29,09:30,67465,178,11,5630,49550,3977,483,8693,0,876
2020-12-29,09:45,67810,177,11,5700,49572,3959,653,8801,0,877
2020-12-29,10:00,67869,176,10,5712,49525,3886,836,8784,0,878
2020-12-29,10:15,68065,177,10,5718,49612,3944,1079,8686,0,878
2020-12-29,10:30,68053,178,10,5702,49600,3854,1214,8482,0,879
2020-12-29,10:45,67835,178,10,5563,49629,3823,1440,8035,0,873
2020-12-29,11:00,68126,176,11,5544,49628,3801,1660,8245,-2,873
2020-12-29,11:15,68457,178,11,5607,49636,3719,1927,8152,0,873
2020-12-29,11:30,68337,177,11,5600,49569,3668,2064,8010,0,870
2020-12-29,11:45,68613,177,10,5597,49584,3652,2106,8011,0,869
2020-12-29,12:00,69573,178,10,5630,49660,3632,2152,8222,0,862
2020-12-29,12:15,69657,178,11,5594,49694,3560,2099,7901,-6,860
2020-12-29,12:30,70050,177,10,5563,49618,3519,2135,7832,-6,855
2020-12-29,12:45,70812,179,10,5521,49548,3666,2410,8741,-6,859
2020-12-29,13:00,70048,178,10,5454,49505,3685,2429,9023,-6,857
