Date,Time,Consumption,Prediction Day -1,Prediction Day,Fuel Oil,Coal,Gas,Nuclear,Wind,Solar,Hydraulic,Pump,Bioenergy,Physical exchange,CO2 rate,Exchange England,Exchange Spain,Exchange Italy,Exchange Switzerland,Exchange Germany-Belgium,Fuel – Gas turbine,Fuel – Cogeneration,Fuel – Other,Gas – Gas turbine,Gas – Cogeneration,Gas – CCGT,Gas – Other,Hydraulic – Ecluse,Hydaulic – Lakes,Hydraulic – Transfer Pump,Bioenergy – Waste,Bioenergy – Biomass,Bioenergy – Biogaz
2020-12-28,09:45,66217,72300,66450,177,9,3813,47678,6823,541,9696,-6,866,-3380,32,,,,,,2,25,150,0,2357,1456,0,5943,3071,682,224,368,274
2020-12-28,10:00,66653,72600,66700,177,9,3932,47734,6983,685,9829,-6,863,-3553,32,-1925,1400,-3136,-2090,2166,2,25,150,0,2360,1572,0,6067,3117,645,221,368,274
2020-12-28,10:15,67158,72850,66700,176,9,3964,47747,7040,858,10071,-6,862,-3563,32,,,,,,1,25,150,-2,2357,1609,0,6182,3289,600,220,368,274
2020-12-28,10:30,67468,73100,66700,177,9,3976,47856,7259,1114,9920,-6,864,-3701,32,-1925,1400,-3136,-2090,2116,2,25,150,-1,2351,1626,0,6154,3184,582,222,368,274
2020-12-28,10:45,67406,73100,67150,176,9,4027,47898,7480,1292,9665,-6,864,-3999,32,,,,,,1,25,150,-1,2359,1669,0,6088,3029,548,220,370,274
2020-12-28,11:00,67626,73100,67600,176,9,4056,47863,7789,1483,9507,-6,862,-4113,32,-1925,1200,-3136,-2245,2199,1,25,150,-1,2354,1703,0,6108,2934,465,218,370,274
2020-12-28,11:15,67986,73450,67900,176,10,4182,47959,8025,1603,9256,-6,870,-4089,33,,,,,,1,25,150,-1,2376,1807,0,6077,2556,623,226,370,274
2020-12-28,11:30,68163,73800,68200,175,9,4239,47931,8120,1635,9306,-6,870,-4116,33,-1925,1200,-3136,-2245,2099,0,25,150,-2,2347,1894,0,6129,2557,620,228,368,274
2020-12-28,11:45,68662,74100,69200,176,9,4292,47974,8301,1745,9552,-6,864,-4245,33,,,,,,1,25,150,-1,2352,1941,0,6169,2700,683,222,368,274
2020-12-28,12:00,69624,74400,70200,177,9,4320,48001,8371,1907,9676,-6,864,-3695,33,-2000,1200,-3101,-1752,1985,2,25,150,-1,2350,1971,0,6148,2760,768,222,368,274
2020-12-28,12:15,70162,74150,70250,177,9,4334,47988,8489,2118,10312,-6,863,-4122,33,,,,,,2,25,150,-2,2348,1988,0,6158,2774,1380,220,369,274
2020-12-28,12:30,70566,73900,70300,177,9,4330,47998,8439,2102,10578,-6,867,-3928,33,-2000,1200,-3101,-1752,1942,1,25,151,-2,2341,1991,0,6174,2780,1624,225,368,274
2020-12-28,12:45,71399,74800,70950,177,10,4316,48035,8490,2038,11246,-6,864,-3771,32,,,,,,2,25,150,-2,2345,1973,0,6153,2757,2336,221,369,274
2020-12-28,13:00,70586,75700,71600,177,9,4215,47841,8500,2086,11599,-6,851,-4686,32,-2000,1200,-2724,-2733,12,2,25,150,-1,2348,1868,0,6223,3006,2370,224,353,274
2020-12-28,13:15,69960,74500,70300,177,9,3887,47975,8408,2009,12982,-6,852,-6333,29,,,,,,1,25,151,-1,2341,1547,0,6262,4114,2606,224,354,274
2020-12-28,13:30,69021,73300,69000,177,9,3801,47928,8310,2089,12067,-6,853,-6207,29,-2000,1200,-2724,-2733,12,1,25,151,-1,2335,1467,0,6232,3470,2365,227,352,274
2020-12-28,13:45,68348,73000,68450,177,8,3817,47980,8231,1866,11617,-6,855,-6197,30,,,,,,2,25,150,0,2343,1474,0,6158,3082,2377,227,354,274
2020-12-28,14:00,67864,72700,67900,177,7,3984,47901,8221,1735,11725,-6,853,-6733,31,-2000,1200,-3068,-2554,-1704,1,25,151,0,2337,1647,0,6169,3020,2536,226,353,274
2020-12-28,14:15,67824,72500,67700,178,7,4315,47935,8205,1685,12714,-6,858,-8067,32,,,,,,2,25,151,-1,2339,1977,0,6200,3898,2616,226,358,274
2020-12-28,14:30,67117,72300,67500,177,8,4319,47874,8158,1523,12374,-15,864,-8165,32,-2000,1200,-3068,-2554,-1930,2,25,150,-2,2340,1981,0,6160,3639,2575,229,361,274
2020-12-28,14:45,66320,71300,66650,178,7,4334,47959,8218,1258,11968,-15,874,-8461,33,,,,,,2,25,151,-2,2341,1995,0,6173,3700,2095,230,370,274
2020-12-28,15:00,65851,70300,65800,177,7,4325,47925,8403,1196,11707,-14,870,-8745,33,-2000,1550,-2646,-3064,-2823,2,25,150,-1,2334,1992,0,6126,3744,1837,229,367,274
2020-12-28,15:15,65901,69800,65950,178,8,4349,47924,8525,1160,11697,-15,873,-8798,33,,,,,,2,25,151,-1,2336,2014,0,6195,4174,1328,227,372,274
2020-12-28,15:30,65883,69300,66100,178,7,4853,47830,8537,920,11166,-14,874,-8468,36,-2000,1550,-2646,-3064,-3021,2,25,151,-1,2340,2514,0,6168,3832,1166,228,372,274
2020-12-28,15:45,65891,68900,65950,178,8,4941,47814,8577,748,11390,-15,874,-8624,36,,,,,,2,25,151,-1,2341,2601,0,6116,3919,1355,228,372,274
2020-12-28,16:00,65948,68500,65800,176,8,4992,47832,8651,625,11620,-14,873,-8815,36,-2000,2600,-3136,-3611,-3041,1,25,150,0,2339,2653,0,6138,4095,1387,227,372,274
2020-12-28,16:15,65920,68500,65650,176,8,5016,47793,8716,462,11750,-14,870,-8857,37,,,,,,1,25,150,-1,2350,2667,0,6195,4285,1270,227,369,274
2020-12-28,16:30,66176,68500,65500,176,8,5090,47951,8746,342,11758,-14,868,-8749,37,-2000,2600,-3136,-3611,-3333,1,25,150,-1,2341,2750,0,6237,4171,1350,225,369,274
2020-12-28,16:45,66479,68950,65850,177,9,5191,47997,8726,256,12853,-15,868,-9583,37,,,,,,1,25,151,-2,2342,2851,0,6428,4767,1658,225,369,274
2020-12-28,17:00,67090,69400,66200,176,9,5257,48063,8743,194,13068,-14,870,-9276,37,-2000,2600,-2964,-2998,-2488,1,25,150,0,2339,2918,0,6488,4867,1713,228,368,274
2020-12-28,17:15,68147,70650,67350,176,9,5363,47940,8685,179,12678,-15,873,-7741,38,,,,,,1,25,150,-2,2340,3025,0,6442,4778,1458,231,368,274
2020-12-28,17:30,69201,71900,68500,176,9,5447,48053,8821,172,13324,-15,872,-7658,38,-2000,2600,-2964,-3016,-2547,1,25,150,-1,2337,3111,0,6532,5156,1636,230,368,274
2020-12-28,17:45,69721,72650,69150,177,9,5490,48056,8755,0,14161,-14,872,-7785,38,,,,,,2,25,150,-1,2344,3147,0,6574,5606,1981,229,369,274
2020-12-28,18:00,70341,73400,69800,177,10,5504,47955,8877,0,13843,-23,871,-6873,38,-2000,2600,-2204,-2923,-536,2,25,150,-1,2344,3161,0,6562,5373,1908,228,369,274
2020-12-28,18:15,70536,73550,70250,177,10,5588,47812,8897,0,12560,-39,871,-5340,39,,,,,,2,25,150,-1,2344,3245,0,6526,4462,1572,228,369,274
2020-12-28,18:30,71115,73700,70700,177,10,5613,47794,8860,0,12564,-59,874,-4718,39,-2000,2600,-2204,-2923,-251,2,25,150,-1,2344,3270,0,6523,4472,1569,230,370,274
2020-12-28,18:45,71772,74100,71350,177,10,5638,47977,8807,0,13239,-66,872,-4882,39,,,,,,2,25,150,-1,2362,3277,0,6571,4891,1777,228,370,274
2020-12-28,19:00,72226,74500,72000,177,9,5644,48020,8763,0,13511,-66,875,-4707,39,-2000,2600,-3047,-2439,-225,2,25,150,-1,2359,3286,0,6605,4859,2047,232,369,274
2020-12-28,19:15,72023,73950,71550,177,10,5683,47985,8715,0,13556,-67,876,-4912,39,,,,,,2,25,150,-1,2392,3292,0,6600,4928,2028,233,369,274
2020-12-28,19:30,71363,73400,71100,175,9,5682,47693,8525,0,13300,-66,874,-4829,40,-2000,2600,-3047,-2439,141,0,25,150,-2,2392,3292,0,6539,4504,2257,231,369,274
2020-12-28,19:45,70609,72450,70250,176,8,5685,47618,8468,0,12877,-66,874,-5031,40,,,,,,1,25,150,-1,2397,3289,0,6581,4152,2144,231,369,274
2020-12-28,20:00,69934,71500,69400,177,9,5683,47742,8278,0,12823,-65,877,-5590,40,-2000,2600,-2943,-2828,-1125,2,25,150,-2,2392,3293,0,6608,4230,1985,235,368,274
2020-12-28,20:15,68978,70550,68550,176,9,5682,47982,8092,0,12676,-65,874,-6448,40,,,,,,1,25,150,-1,2391,3292,0,6464,4348,1864,231,369,274
2020-12-28,20:30,67820,69600,67700,176,9,5480,47852,8117,0,11405,-58,877,-6038,40,-2000,2600,-2943,-2828,-920,1,25,150,-2,2395,3087,0,6395,4051,959,234,369,274
2020-12-28,20:45,66770,68500,66700,177,10,5448,47876,7912,0,10230,-14,870,-5739,40,,,,,,2,25,150,-2,2392,3058,0,6333,3366,531,229,367,274
2020-12-28,21:00,65942,67400,65700,177,9,5404,47826,7823,0,10307,-15,874,-6463,40,-2000,2600,-2044,-2783,-3207,2,25,150,-1,2397,3008,0,6313,3474,520,231,369,274
2020-12-28,21:15,65421,66450,64800,177,10,5437,47969,7693,0,10442,-14,872,-7165,40,,,,,,1,25,151,-1,2398,3040,0,6108,3676,658,229,369,274
2020-12-28,21:30,64303,65500,63900,177,9,5308,47855,7612,0,10050,-9,871,-7570,40,-2000,2600,-2044,-2783,-3115,2,25,150,-2,2397,2913,0,6078,3457,515,229,368,274
2020-12-28,21:45,63561,64700,63200,177,10,4901,47794,7443,0,9531,-9,876,-7162,38,,,,,,2,25,150,-2,2397,2506,0,6023,3068,440,233,369,274
2020-12-28,22:00,63259,63900,62500,177,10,4748,47839,7336,0,8730,-8,874,-6447,37,-2000,2600,-176,-2589,-3029,2,25,150,-1,2400,2349,0,6131,2157,442,230,370,274
2020-12-28,22:15,63276,64200,62900,176,11,4321,47807,7129,0,8375,-8,871,-5406,35,,,,,,1,25,150,-1,2395,1927,0,5988,1992,395,227,370,274
2020-12-28,22:30,63899,64500,63300,177,10,4252,47939,6962,0,8725,-9,870,-5027,35,-2000,2600,-176,-2589,-2211,2,25,150,-1,2395,1858,0,5975,2293,457,227,369,274
2020-12-28,22:45,65759,65750,64650,175,10,4051,48055,6866,0,9502,-8,874,-3766,33,,,,,,0,25,150,-2,2397,1656,0,5899,2942,661,232,368,274
2020-12-28,23:00,65286,67000,66000,177,10,4043,47977,6758,0,9286,-9,875,-3831,33,-2000,2600,438,-2429,-2381,2,25,150,-2,2399,1646,0,5914,2824,548,232,369,274
2020-12-28,23:15,64950,66700,66150,175,12,4057,48288,6626,0,8378,-9,877,-3454,34,,,,,,0,25,150,-1,2401,1657,0,5722,2172,484,233,370,274
2020-12-28,23:30,64623,66400,66300,178,15,4014,48280,6528,0,8144,-9,876,-3403,34,-2000,2600,438,-2368,-1455,2,25,151,-2,2400,1616,0,5727,2028,389,233,369,274
2020-12-28,23:45,65073,65450,65400,179,19,4062,48198,6471,0,8122,-8,871,-2841,34,,,,,,1,25,153,-1,2403,1660,0,5732,2188,202,228,369,274
2020-12-29,00:00,64044,64500,64200,181,21,4069,48210,6299,0,7980,-8,875,-3583,35,-2000,2900,270,-2861,-3149,2,25,154,-1,2403,1667,0,5710,2205,65,232,369,274
2020-12-29,00:15,63718,63550,63350,183,23,4066,48590,6280,0,7863,-18,875,-4144,34,,,,,,1,26,156,-1,2393,1674,0,5561,2011,291,231,370,274
2020-12-29,00:30,62390,62600,62500,177,10,4068,48523,6337,0,7089,-18,876,-4672,35,-2000,2900,270,-2861,-2908,1,26,150,-1,2397,1672,0,5476,1351,262,233,369,274
2020-12-29,00:45,60863,61450,61600,178,10,3816,48503,6342,0,6689,-696,875,-4854,34,,,,,,2,26,150,-2,2402,1416,0,5383,1060,246,231,370,274
2020-12-29,01:00,60536,60300,60700,178,10,3775,48681,6112,0,6627,-693,872,-5026,34,-2000,2900,1160,-2821,-3631,2,26,150,-2,2403,1374,0,5372,1031,224,230,368,274
2020-12-29,01:15,60838,60650,60950,178,10,3852,49075,6078,0,6503,-937,876,-4797,34,,,,,,2,26,150,-1,2404,1449,0,5245,1157,101,233,369,274
2020-12-29,01:30,60207,61000,61200,177,10,3816,48164,5972,0,6195,-937,874,-4064,34,-2000,2900,1160,-2821,-3396,1,26,150,-2,2401,1417,0,5109,988,98,231,369,274
2020-12-29,01:45,60358,60850,61000,176,10,3791,48312,6034,0,5856,-943,876,-3754,34,,,,,,0,26,150,-1,2397,1395,0,5037,818,1,232,370,274
2020-12-29,02:00,59893,60700,60800,179,10,3712,48600,6078,0,5791,-953,876,-4400,34,-2000,2900,937,-3242,-2644,2,26,151,-2,2404,1310,0,5012,778,1,233,369,274
2020-12-29,02:15,60238,59950,60050,178,10,3852,49211,6042,0,5680,-1447,877,-4165,35,,,,,,2,26,150,-1,2402,1451,0,4843,835,2,233,370,274
2020-12-29,02:30,59187,59200,59300,178,10,3797,48640,6035,0,5533,-1605,875,-4276,35,-2000,2900,937,-3242,-2469,2,26,150,-2,2399,1400,0,4754,779,0,231,370,274
2020-12-29,02:45,58464,58250,58500,177,10,3851,48061,5922,0,5471,-2247,874,-3655,36,,,,,,1,26,150,-1,2398,1454,0,4637,834,0,231,369,274
2020-12-29,03:00,57503,57300,57700,178,10,3803,48043,5965,0,5601,-2245,878,-4730,36,-1802,2900,882,-3490,-3978,1,26,151,-1,2403,1401,0,4617,984,0,234,370,274
2020-12-29,03:15,57348,56750,57300,178,10,3760,48208,5930,0,5925,-2252,882,-5293,35,,,,,,1,26,151,-2,2399,1363,0,4639,1286,0,236,372,274
2020-12-29,03:30,56704,56200,56900,177,10,3712,47488,5822,0,5881,-2257,879,-5008,35,-1802,2900,882,-3490,-3970,1,26,150,-1,2363,1350,0,4622,1254,5,235,370,274
2020-12-29,03:45,56083,55800,56400,178,11,3694,48005,5593,0,5757,-2622,875,-5408,35,,,,,,2,26,150,-1,2359,1336,0,4571,1186,0,234,367,274
2020-12-29,04:00,55737,55400,55900,179,10,3592,48013,5468,0,5531,-2683,879,-5252,35,-1802,2900,442,-3213,-4446,2,26,151,-2,2359,1235,0,4565,966,0,233,372,274
2020-12-29,04:15,55752,55200,55800,178,10,3659,48153,5402,0,5660,-2670,877,-5517,35,,,,,,2,26,150,-1,2364,1296,0,4580,1080,0,233,370,274
2020-12-29,04:30,55660,55000,55700,177,10,3635,48122,5455,0,5621,-2670,877,-5567,35,-1802,2900,442,-3213,-4582,1,26,150,-2,2365,1272,0,4598,1023,0,233,370,274
2020-12-29,04:45,55559,55250,56100,178,10,3664,48159,5288,0,5694,-2661,879,-5652,35,,,,,,2,26,150,-1,2365,1300,0,4610,1084,0,236,369,274
2020-12-29,05:00,56024,55500,56500,177,11,3641,48707,5109,0,5611,-2338,878,-5772,35,-1803,2900,-47,-3385,-3762,1,26,150,0,2361,1280,0,4599,1012,0,236,368,274
2020-12-29,05:15,56889,56100,56850,178,10,3748,49156,5056,0,5699,-2426,878,-5410,35,,,,,,1,26,151,-1,2361,1388,0,4652,1047,0,235,369,274
2020-12-29,05:30,57165,56700,57200,178,10,3854,49206,4979,0,5779,-2421,875,-5295,36,-1803,2900,-47,-3385,-3787,2,26,150,-1,2359,1496,0,4740,1039,0,231,370,274
2020-12-29,05:45,57477,57300,57850,178,10,4083,49426,4840,0,5759,-2131,871,-5559,37,,,,,,2,26,150,-1,2366,1718,0,4762,997,0,228,369,274
2020-12-29,06:00,58156,57900,58500,177,10,4068,49167,4787,0,5808,-1603,872,-5130,37,-1802,3006,-1263,-3036,-1710,1,26,150,-2,2364,1706,0,4774,1034,0,229,369,274
2020-12-29,06:15,59798,58850,59450,177,10,4143,49223,4837,0,6014,-1278,869,-4197,37,,,,,,1,26,150,-1,2367,1777,0,4913,1101,0,225,370,274
2020-12-29,06:30,60226,59800,60400,178,9,4141,49123,4727,0,6110,-214,873,-4721,36,-1802,3006,-1263,-3036,-1760,2,26,150,-2,2366,1777,0,4881,1229,0,229,370,274
2020-12-29,06:45,61056,60650,61150,176,10,4274,49320,4601,0,6304,-207,866,-4288,37,,,,,,0,26,150,-1,2365,1910,0,4977,1327,0,226,366,274
2020-12-29,07:00,61692,61500,61900,178,10,4298,49222,4496,0,6774,-214,871,-3943,37,-2000,3006,-614,-3105,87,2,26,150,-1,2363,1936,0,5063,1711,0,229,368,274
2020-12-29,07:15,62532,62600,62700,177,10,4231,48853,4491,0,6761,-57,872,-2806,37,,,,,,1,26,150,-1,2368,1864,0,5219,1530,12,229,369,274
2020-12-29,07:30,63306,63700,63500,179,10,4434,49136,4494,0,7156,-57,875,-2921,37,-2000,3006,-614,-3105,-419,2,26,151,-1,2369,2066,0,5273,1866,17,231,370,274
2020-12-29,07:45,63967,64550,64450,176,9,4555,49165,4330,0,8111,-59,872,-3192,38,,,,,,0,26,150,-2,2368,2189,0,5362,2470,279,231,367,274
2020-12-29,08:00,65390,65400,65400,176,9,4879,49199,4221,158,8793,-60,873,-2858,39,-1945,2769,-1085,-2672,398,0,26,150,-1,2373,2507,0,5492,2670,631,234,365,274
2020-12-29,08:15,65405,65850,65750,178,11,4851,49393,4066,174,8893,-51,873,-2983,39,,,,,,2,26,150,-1,2372,2480,0,5582,2666,645,231,368,274
2020-12-29,08:30,66035,66300,66100,178,10,4892,49415,4092,186,9116,-51,875,-2678,39,-1945,2769,-1085,-2672,398,2,26,150,-2,2373,2521,0,5664,2767,685,232,369,274
2020-12-29,08:45,66360,66600,66400,177,10,5135,49402,3990,210,9315,-51,874,-2702,40,,,,,,1,26,150,-1,2375,2761,0,5805,2829,681,232,368,274
2020-12-29,09:00,66713,66900,66700,178,10,5396,49488,3929,243,9088,0,879,-2498,42,-2000,2600,-1939,-2531,2097,2,26,150,-1,2385,3012,0,5855,2825,408,236,369,274
2020-12-29,09:15,67310,67400,67100,178,10,5565,49572,3995,342,8593,0,874,-1819,43,,,,,,2,26,150,-1,2376,3190,0,5906,2352,335,231,369,274
2020-12-29,09:30,67465,67900,67500,178,11,5630,49550,3977,483,8693,0,876,-1933,43,-2000,2600,-1939,-2531,2097,2,26,150,-1,2381,3250,0,5957,2372,364,233,369,274
2020-12-29,09:45,67810,68250,67700,177,11,5700,49572,3959,653,8801,0,877,-1940,43,,,,,,1,26,150,-2,2376,3326,0,5957,2365,479,235,368,274
2020-12-29,10:00,67869,68600,67900,176,10,5712,49525,3886,836,8784,0,878,-1938,43,-2000,2600,-1484,-2294,1388,0,26,150,-1,2372,3341,0,5959,2331,494,235,369,274
2020-12-29,10:15,68065,68750,68000,177,10,5718,49612,3944,1079,8686,0,878,-2039,43,,,,,,1,26,150,-1,2372,3347,0,5975,2056,655,234,370,274
2020-12-29,10:30,68053,68900,68100,178,10,5702,49600,3854,1214,8482,0,879,-1866,43,-2000,2600,-1484,-2294,1395,2,26,150,-1,2368,3335,0,5955,1907,620,234,371,274
2020-12-29,10:45,67835,69000,68050,178,10,5563,49629,3823,1440,8035,0,873,-1716,43,,,,,,1,26,151,-1,2371,3193,0,5823,1532,680,230,369,274
2020-12-29,11:00,68126,69100,68000,176,11,5544,49628,3801,1660,8245,-2,873,-1810,42,-2000,2559,-244,-2729,826,0,26,150,-1,2365,3180,0,5869,1702,674,230,369,274
2020-12-29,11:15,68457,69400,68350,178,11,5607,49636,3719,1927,8152,0,873,-1646,43,,,,,,2,26,150,-1,2357,3251,0,5822,1647,683,229,370,274
2020-12-29,11:30,68337,69700,68700,177,11,5600,49569,3668,2064,8010,0,870,-1632,43,-2000,2559,-244,-2729,837,0,26,151,-1,2355,3246,0,5765,1571,674,227,369,274
2020-12-29,11:45,68613,70100,69100,177,10,5597,49584,3652,2106,8011,0,869,-1393,43,,,,,,0,26,151,0,2364,3233,0,5785,1725,501,226,369,274
2020-12-29,12:00,69573,70500,69500,178,10,5630,49660,3632,2152,8222,0,862,-773,43,-2000,2540,-69,-2656,2079,2,26,150,-1,2363,3268,0,5821,1857,544,219,369,274
2020-12-29,12:15,69657,70200,69250,178,11,5594,49694,3560,2099,7901,-6,860,-234,43,,,,,,2,26,150,-1,2356,3239,0,5917,1589,395,217,369,274
2020-12-29,12:30,70050,69900,69000,177,10,5563,49618,3519,2135,7832,-6,855,347,42,-2000,2540,-69,-2656,2163,1,26,150,0,2351,3212,0,5936,1511,385,212,369,274
2020-12-29,12:45,70812,70450,69550,179,10,5521,49548,3666,2410,8741,-6,859,-116,42,,,,,,2,26,151,-1,2354,3168,0,5972,1645,1124,215,370,274
2020-12-29,13:00,70048,71000,70100,178,10,5454,49505,3685,2429,9023,-6,857,-1087,41,-2000,2438,-260,-2844,838,1,26,151,-1,2353,3102,0,6128,1693,1202,213,370,274
2020-12-29,13:15,69287,69950,69100,178,11,5975,49610,3626,2142,8308,-6,855,-1412,44,,,,,,2,26,150,-2,2350,3627,0,6203,1523,582,213,368,274
2020-12-29,13:30,68361,68900,68100,178,10,5960,49530,3629,2234,8153,-6,853,-2180,44,-2000,2438,-260,-2844,846,2,26,150,-1,2351,3610,0,6129,1472,552,212,367,274
2020-12-29,13:45,68062,68550,67750,178,10,5783,49584,3703,2207,7697,-6,857,-1951,44,,,,,,1,26,151,-2,2343,3442,0,5854,1302,541,214,369,274
2020-12-29,14:00,67515,68200,67400,177,11,5780,49526,3645,2091,7717,-6,857,-2283,44,-2000,2632,-427,-3033,-376,1,26,150,-2,2349,3433,0,5842,1368,507,214,369,274
2020-12-29,14:15,67411,68100,67350,179,11,5953,49616,3627,1972,8106,-6,859,-2906,45,,,,,,2,26,151,0,2345,3608,0,5845,1688,573,215,370,274
2020-12-29,14:30,66362,68000,67300,178,10,5948,49341,3714,1752,7950,-6,870,-3395,45,-2000,2632,-427,-3033,-538,2,26,150,-2,2346,3604,0,5803,1596,551,228,368,274
2020-12-29,14:45,65797,67100,66400,178,10,5934,49067,3768,1693,7941,-6,870,-3658,45,,,,,,2,26,150,-1,2344,3591,0,5831,1508,602,228,368,274
2020-12-29,15:00,65471,66200,65500,179,11,5839,49004,3662,1515,7956,-6,865,-3554,45,-2000,2728,-667,-3359,-1084,2,26,151,-1,2343,3497,0,5808,1541,607,224,367,274
2020-12-29,15:15,65312,65850,65200,178,10,5599,49063,3695,1401,8495,-6,872,-3995,43,,,,,,2,26,150,-1,2349,3251,0,5903,1837,755,230,368,274
2020-12-29,15:30,65023,65500,64900,178,11,5535,49292,3717,1121,8435,-6,873,-4133,43,-2000,2728,-667,-3359,-1123,2,26,150,-2,2349,3188,0,5853,1873,709,229,370,274
2020-12-29,15:45,64544,65350,64750,178,11,5576,49568,3549,890,8399,-6,874,-4495,43,,,,,,2,26,150,-1,2351,3226,0,5825,1992,582,232,368,274
2020-12-29,16:00,64745,65200,64600,176,10,5644,49463,3524,722,8454,-6,876,-4118,44,-2000,2728,-1556,-2243,-626,0,26,150,0,2345,3299,0,5802,2114,538,233,369,274
2020-12-29,16:15,64773,65350,64800,179,10,5972,49387,3465,569,8027,-6,879,-3709,46,,,,,,2,26,151,-2,2348,3626,0,5901,1800,326,237,368,274
2020-12-29,16:30,64811,65500,65000,177,11,5992,49515,3427,386,8502,-6,874,-4067,46,-2000,2728,-1556,-2243,-697,1,26,150,0,2353,3639,0,5977,1945,580,234,366,274
2020-12-29,16:45,65159,66100,65600,176,10,6017,49451,3315,276,8899,-6,877,-3856,46,,,,,,0,26,150,-1,2344,3674,0,6106,2095,698,235,368,274
2020-12-29,17:00,66033,66700,66200,177,10,6000,49600,3192,206,9226,-6,875,-3247,46,-2000,2614,-1039,-1255,-427,0,26,151,-1,2339,3662,0,6180,2329,717,233,368,274
2020-12-29,17:15,66998,68000,67500,178,11,5991,49552,3204,180,9140,-14,876,-2120,46,,,,,,1,26,151,-2,2346,3647,0,6154,2245,741,233,369,274
2020-12-29,17:30,68412,69300,68800,179,10,6022,49643,3207,173,10167,-15,880,-1854,45,-2000,2614,-1039,-1255,-469,2,26,151,-2,2349,3675,0,6157,2881,1129,238,368,274
2020-12-29,17:45,69256,70500,70000,178,10,6013,49543,3323,0,11505,-14,878,-2180,44,,,,,,2,26,150,-1,2347,3667,0,6154,3515,1836,235,369,274
2020-12-29,18:00,69920,71700,71200,179,11,6032,49415,3368,0,11050,-14,881,-1002,45,-2000,2500,-442,-1025,1016,2,26,151,-2,2344,3690,0,6152,3147,1751,237,370,274
2020-12-29,18:15,70539,72100,71600,177,10,6060,49425,3393,0,9999,-14,882,607,45,,,,,,1,26,150,-1,2350,3711,0,6103,2196,1700,237,371,274
2020-12-29,18:30,70946,72500,72000,178,10,6064,49557,3378,0,10409,-8,880,478,45,-2000,2500,-442,-1025,1210,2,26,150,-1,2352,3713,0,6128,2260,2021,238,368,274
2020-12-29,18:45,71775,73200,72700,178,10,6044,49526,3318,0,11703,-8,885,119,44,,,,,,2,26,150,-1,2350,3695,0,6217,2840,2646,241,370,274
2020-12-29,19:00,72327,73900,73400,178,9,6042,49500,3316,0,11763,-35,882,672,44,-2000,2500,446,-1734,1404,2,26,150,-1,2350,3693,0,6230,2887,2646,237,371,274
2020-12-29,19:15,72166,73200,72700,178,9,6005,49664,3294,0,11266,-52,888,914,44,,,,,,2,26,150,-2,2354,3653,0,6177,2667,2422,241,373,274
2020-12-29,19:30,71686,72500,72000,178,10,6013,49643,3220,0,11092,-57,888,699,45,-2000,2500,446,-1734,1865,2,26,150,0,2361,3652,0,6243,2615,2234,241,373,274
2020-12-29,19:45,71074,71600,71100,176,10,5919,49594,3268,0,10665,-57,887,612,44,,,,,,0,26,150,-1,2360,3560,0,6243,2377,2045,241,372,274
2020-12-29,20:00,70147,70700,70200,178,9,5922,49641,3253,0,10576,-58,886,-260,44,-2000,1942,-1326,-2099,2454,2,26,150,-1,2362,3561,0,6251,2368,1957,238,374,274
2020-12-29,20:15,69212,69800,69300,176,10,5954,49643,3302,0,9763,-58,885,-463,45,,,,,,0,26,150,-2,2364,3592,0,6079,2175,1509,237,374,274
2020-12-29,20:30,67885,68900,68400,177,8,5937,49633,3231,0,9381,-60,886,-1308,45,-2000,1942,-1326,-2099,2489,1,26,150,-1,2363,3575,0,5812,2050,1519,240,372,274
2020-12-29,20:45,66972,68050,67600,178,7,5886,49659,3197,0,8363,-59,889,-1148,46,,,,,,2,26,150,-1,2366,3521,0,5686,1562,1115,242,373,274
2020-12-29,21:00,66380,67200,66800,178,11,5908,49710,3172,0,8292,-59,888,-1720,46,-2000,-160,354,-2819,2352,2,26,150,-1,2361,3548,0,5687,1531,1074,241,373,274
2020-12-29,21:15,65668,66400,66000,176,9,5102,49728,3132,0,8549,-8,887,-1907,41,,,,,,0,26,150,0,2359,2743,0,5613,1717,1219,240,373,274
2020-12-29,21:30,64756,65600,65200,176,9,4979,49637,3079,0,8062,-8,890,-2068,41,-2000,-160,354,-2819,2408,0,26,150,-1,2362,2618,0,5561,1394,1107,242,374,274
2020-12-29,21:45,64162,64850,64450,178,10,4633,49625,3153,0,7167,-9,887,-1482,39,,,,,,2,26,150,-2,2368,2267,0,5534,830,803,240,373,274
2020-12-29,22:00,63805,64100,63700,178,9,4614,49633,3104,0,7157,-9,886,-1767,39,-2000,590,519,-2413,2923,2,26,150,-1,2368,2247,0,5528,858,771,239,373,274
2020-12-29,22:15,63906,64650,64250,176,9,4551,49532,3053,0,6710,-8,884,-1001,39,,,,,,0,26,150,-2,2367,2186,0,5344,658,708,237,373,274
2020-12-29,22:30,64520,65200,64800,177,10,4552,49554,3045,0,6862,-9,882,-553,39,-2000,590,519,-2413,3449,1,26,150,0,2369,2183,0,5349,779,734,235,373,274
2020-12-29,22:45,66313,66400,66000,177,8,4603,49586,2931,0,7250,-8,883,883,39,,,,,,1,26,150,-1,2364,2240,0,5361,1016,873,236,373,274
